id,cgid,Chromosome,Start,Strand,mean.Primary solid Tumor,mean.Recurrent Solid Tumor,mean.diff,mean.quot.log2,diffmeth.p.val,max.Primary solid Tumor,min.Primary solid Tumor,sd.Primary solid Tumor,max.Recurrent Solid Tumor,min.Recurrent Solid Tumor,sd.Recurrent Solid Tumor,min.diff,diffmeth.p.adj.fdr,combinedRank,num.na.Primary solid Tumor,num.na.Recurrent Solid Tumor,mean.covg.Primary solid Tumor,mean.covg.Recurrent Solid Tumor,min.covg.Primary solid Tumor,min.covg.Recurrent Solid Tumor,max.covg.Primary solid Tumor,max.covg.Recurrent Solid Tumor,nsamples.covg.thres5.Primary solid Tumor,nsamples.covg.thres5.Recurrent Solid Tumor
429324,cg18397137,chr19,59055873,-,0.0238360717224373,0.030341251232254,-0.0065051795098167,-0.253693746421978,7.08167041960229e-5,0.0457613796050446,0.0149254803160832,0.00539109682343132,0.0376244172769123,0.023353324141804,0.00449898348645388,0,0.0093044124665207,321283,0,0,11.7207207207207,12.3846153846154,4,6,21,16,110,13
429397,cg13923040,chr19,59085345,+,0.154779784645098,0.203627758774607,-0.0488479741295087,-0.374559860836204,3.55745610184731e-7,0.320351258901467,0.113527076733617,0.0295617172588573,0.312809701808835,0.170218352456622,0.0397691353990255,0,2.2343100299861e-4,82432,0,0,12.9459459459459,12.6923076923077,5,7,24,19,111,13
429524,cg21704491,chr20,388519,+,0.0256527203766986,0.0390100943943838,-0.0133573740176852,-0.459066763908192,4.31902514113002e-9,0.0526121775870075,0.018173150865579,0.00617591264250628,0.0590996344964488,0.0253759094470966,0.00983006907256652,0,8.78548078910457e-6,246309,0,0,12.3153153153153,14.0769230769231,4,8,22,18,106,13
429599,cg26661912,chr20,633854,+,0.0422534171807184,0.0525429495989096,-0.0102895324181912,-0.259321872846692,1.977433849431e-6,0.0706765757984923,0.0304505399785872,0.00672193782589388,0.0606544927548094,0.0464979119972907,0.0043359120447697096,0,7.92338618330393e-4,275641,0,0,11.7567567567568,12.7692307692308,3,9,22,18,110,13
429622,cg13626624,chr20,656518,-,0.0628893897202696,0.11617374418954,-0.0532843544692703,-0.791631001168975,1.77859721881771e-12,0.124822267698781,0.0367989014539723,0.0194495561322629,0.160586354988022,0.0803150404105986,0.0253573394837115,0,1.60635074975853e-8,72330,0,0,13.2792792792793,13.5384615384615,3,6,22,24,110,13
429677,cg08038409,chr20,825155,-,0.0660100158252233,0.0943499625317974,-0.0283399467065741,-0.457168642635474,6.12130290072185e-5,0.178117855677063,0.0290951988240142,0.0238713173926815,0.133946561753168,0.0690253255594028,0.0177721469071558,0,0.00845593674304733,151594,0,0,8.35135135135135,11.3076923076923,2,6,17,19,94,13
429730,cg23401212,chr20,1099146,+,0.0223232356467495,0.0273551866081302,-0.00503195096138069,-0.208736945819697,2.59642926981995e-5,0.0363862357412,0.0133021245557613,0.00373760752304468,0.0327703921194141,0.0246407794888227,0.0022932117002707,0,0.00472397395973713,343410,0,0,9.35135135135135,11.3076923076923,1,6,18,18,103,13
429899,cg22876894,chr20,1783624,-,0.123023896084882,0.190521899796199,-0.0674980037113176,-0.592074376573785,1.66552016954282e-6,0.235337657263583,0.0418700769987023,0.0446257656681063,0.233923505595373,0.14933480329769,0.0212746369995929,0,7.03902835745819e-4,46856,0,0,9.81981981981982,11.5384615384615,3,3,19,20,103,12
429917,cg16522462,chr20,1875565,-,0.0463641647374498,0.0601195906676844,-0.0137554259302346,-0.315039358151114,5.14294624516997e-5,0.0754856206648525,0.0302787716229112,0.010789352128954,0.0808096863602858,0.0488265427087184,0.00943991417152654,0,0.00750870151794816,242881,0,0,13.5045045045045,14.3076923076923,5,7,22,19,111,13
429918,cg11689419,chr20,1875762,+,0.0588772998021264,0.0702883342193755,-0.0114110344172491,-0.221161795588211,9.1027227101569207e-05,0.0832251073956281,0.0392301196110279,0.00847689897644802,0.0826929612930566,0.0560513306947947,0.00896420249451122,0,0.0109440610117339,264321,0,0,13.8828828828829,12.1538461538462,6,7,22,16,111,13
429927,cg22019806,chr20,1918249,+,0.96435676654870806,0.947179210363278,0.01717755618543,0.0256610581209602,6.44794240510526e-5,0.978843708059223,0.897786945393668,0.0136079300476894,0.966379269840029,0.884641774097174,0.0222106970540468,0,0.00876768724905939,324781,0,0,8.6036036036036,9.84615384615385,3,7,19,17,108,13
429950,cg23080667,chr20,2082285,-,0.0486078292058132,0.0650524261325003,-0.0164445969266871,-0.356805307042833,1.41921976673888e-4,0.0854176871731012,0.0248230910154984,0.0142815419215817,0.080983571621345,0.0511724097009163,0.00944106573104159,0,0.0144443025725706,221614,0,0,14.009009009009,15.9230769230769,4,8,24,24,110,13
430030,cg20675840,chr20,2487561,-,0.858931863577644,0.919598151044732,-0.0606662874670887,-0.0973641452616289,7.82096975208196e-5,0.93444403384616,0.704725752336604,0.0623777528353248,0.938118334405772,0.889334467544174,0.0148763700243543,0,0.00994867008086104,168161,0,0,14.1621621621622,13.3846153846154,4,7,25,20,110,13
430039,cg17374677,chr20,2489892,-,0.0264594663137276,0.0323119867132023,-0.00585252039947472,-0.21477298380305,1.12049447162649e-4,0.0453665954755426,0.0157087863198665,0.0047222103674884,0.0405028398608724,0.026447955648013,0.00405099766484296,0,0.012505947911719,330753,0,0,13.5315315315315,12.5384615384615,5,9,25,16,111,13
430366,cg16568472,chr20,3190600,+,0.0347586447505891,0.0443767499047527,-0.00961810515416355,-0.280823570604123,1.2313688877689e-4,0.0601551028040156,0.0222235087670689,0.00819062601311555,0.0549410113987731,0.0309141948017359,0.00705054411793115,0,0.0132647685973498,283024,0,0,13.6036036036036,14.4615384615385,4,9,31,22,110,13
430528,cg21863878,chr20,3748616,+,0.0467202122624885,0.0601993219999172,-0.0134791097374287,-0.307594165194055,1.15341324142629e-4,0.0867446384332526,0.028006358126509,0.0115275117556149,0.0785859213129261,0.0457245868060801,0.00994855883209142,0,0.0127504539715252,245245,0,0,11.6666666666667,12.9230769230769,3,6,20,20,108,13
430581,cg25677844,chr20,3800843,+,0.0282283103100183,0.0399893813870275,-0.0117610710770092,-0.386980239431719,4.53454225315953e-6,0.085699843649499,0.0175366102567893,0.00905491092382647,0.0504728973933058,0.0242211520381375,0.00711649053872487,0,0.00142399132239032,260971,0,0,11.2342342342342,12.2307692307692,4,9,19,17,110,13
430596,cg01558307,chr20,3827325,+,0.0300657513636067,0.0415478710996803,-0.0114821197360736,-0.363543314078751,6.1928351377041e-6,0.130802835789085,0.0188964213911296,0.0113213470700855,0.0553897424026479,0.0294058181849211,0.0082368161306152,0,0.00176703581118929,263653,0,0,9.21621621621622,10.5384615384615,2,4,15,19,107,12
430755,cg24241057,chr20,4982241,+,0.140134494564645,0.188243435170524,-0.0481089406058788,-0.401017606468372,5.50880879662112e-6,0.270740737975075,0.0776732438797792,0.0318655273975935,0.251100884354579,0.116908803275386,0.0363801241281517,0,0.00163554034106546,84259,0,0,8.73873873873874,11.2307692307692,3,8,17,15,103,13
430799,cg14443694,chr20,5107453,-,0.0209662199833849,0.0277585267818192,-0.00679230679843424,-0.286107191036736,2.3486846652298e-5,0.0398473936005508,0.0131644228204336,0.0052222001226463,0.0373406940268006,0.0220856127627529,0.00446461273618608,0,0.00440726158591242,317377,0,0,12.2972972972973,10.8461538461538,4,4,22,18,110,12
430861,cg04382250,chr20,5730330,+,0.846306851227806,0.892397459258468,-0.0460906080306622,-0.0756351373925682,6.21036523931465e-5,0.9140252910444,0.728232022607596,0.0431675665059589,0.906680408716599,0.860302707285083,0.0139430624310026,0,0.00854238292427423,199685,0,0,15.954954954955,16.6923076923077,5,12,26,21,111,13
430890,cg26209472,chr20,5931184,+,0.0340525509776426,0.0424355207334022,-0.00838296975575964,-0.251318885061679,4.7198370643687e-5,0.0690431192182618,0.023105797184253,0.00640293653488757,0.0550669045490342,0.0308154350999298,0.00711647130941402,0,0.00709480613739298,297103,0,0,11.0720720720721,12.0769230769231,4,8,18,16,108,13
430892,cg03590216,chr20,5931285,+,0.037701629298616,0.0550893517053824,-0.0173877224067665,-0.448383001134577,1.19939565111105e-5,0.0767508456600751,0.0203018741284942,0.0127345038575256,0.0776017570039421,0.0401365995455384,0.0127041441039854,0,0.00278039368243033,214735,0,0,9.53153153153153,11.1538461538462,2,7,17,16,106,13
431178,cg20159775,chr20,11872206,+,0.0359788270623914,0.046254333524149,-0.0102755064617577,-0.290994575075154,2.00367975593655e-5,0.0565194963221423,0.0197734931976006,0.00719537557730018,0.0543806400592735,0.0370321728751093,0.00516166656450159,0,0.00396328382315513,275796,0,0,9.61261261261261,10.5384615384615,1,5,20,17,104,13
431247,cg07409897,chr20,13619336,+,0.0307935405141864,0.0427134811627042,-0.0119199406485178,-0.369831244239049,3.52677585216297e-7,0.0473436196348215,0.0195181770042116,0.0068566797677261,0.0537834831366927,0.0327856719398708,0.00624399811008741,0,2.22121950595265e-4,259456,0,0,10.8108108108108,13.3076923076923,3,10,16,20,110,13
431271,cg21519645,chr20,13765691,-,0.022603585082071002,0.0303965035189714,-0.00779291843690038,-0.30919981571535,3.12319129818089e-6,0.0457711925188067,0.0143695497018331,0.00519228008983111,0.0416503763480265,0.0235031727768093,0.00568189793557112,0,0.00110098710386411,304288,0,0,12.2342342342342,12.8461538461538,5,8,21,20,111,13
431275,cg17648073,chr20,13765895,+,0.0689031077320935,0.100645389604595,-0.0317422818725014,-0.487789308420389,6.17952996959945e-5,0.132991692425424,0.0235132729777743,0.0260981437179486,0.120835639441366,0.0677294902276676,0.0157341773331531,0,0.00851033786096914,136881,0,0,10.4054054054054,10.4615384615385,2,7,19,19,105,13
431350,cg02307161,chr20,16710695,-,0.0525858775453747,0.078523385435466,-0.0259375078900914,-0.500221474894255,4.62188682849059e-5,0.119217346594494,0.0254633417116907,0.0207857614742801,0.0982305830647431,0.0460446910460458,0.0166220385522951,0,0.00699444507451784,163397,0,0,13.4414414414414,13.9230769230769,5,6,24,23,111,13
431479,cg13614659,chr20,17949644,-,0.0324315020765275,0.0526662387906418,-0.0202347367141142,-0.562552654606318,2.3397707200513e-12,0.0623162530979408,0.0208664560299563,0.00749603635939654,0.0695850729190185,0.0379945453708123,0.00894678365095369,0,1.92107087676241e-8,195531,0,0,13.1711711711712,13.6153846153846,3,6,22,18,110,13
431852,cg14522873,chr20,21283801,+,0.0322586211424791,0.0408739237801578,-0.00861530263767873,-0.267680675687831,2.15219651524549e-6,0.0692173385288778,0.0231946556075645,0.00591147540173328,0.0524475827019796,0.0337916585886474,0.00551059152855803,0,8.41458526373617e-4,294342,0,0,11.8288288288288,11.6923076923077,5,6,21,18,111,13
432377,cg16340516,chr20,25371408,+,0.0188372410436671,0.0237986940563126,-0.0049614530126455,-0.229034359794058,9.6828929214413e-5,0.0357655821465907,0.0122372915312919,0.00402405760335188,0.0291753363787708,0.0165193062365465,0.00404894396119238,0,0.0113485113409775,344511,0,0,12.0630630630631,15.9230769230769,3,9,21,22,110,13
432378,cg13407422,chr20,25371439,+,0.0343965205558875,0.0526829185649231,-0.0182863980090357,-0.497625740255688,6.16932868447019e-14,0.0525119901062297,0.0234318630974004,0.0058107824584522,0.0726746494950253,0.0400160901589212,0.00926836319868249,0,1.46628058351352e-9,208344,0,0,13.5225225225225,14,4,10,24,18,110,13
432380,cg21325232,chr20,25371667,+,0.0584822106589539,0.0769916371155657,-0.0185094264566118,-0.345147441271115,9.38926299850402e-6,0.0925780153880926,0.0353632232212175,0.011211296788519,0.0942916028284818,0.0423536865334994,0.0152055122025335,0,0.00234652585443085,206865,0,0,13.2432432432432,14.8461538461538,4,8,26,21,110,13
432388,cg02602533,chr20,25386216,-,0.935139021971105,0.957428402142107,-0.0222893801710019,-0.033628340408547,3.13661126467986e-5,0.968482621244266,0.791426490217766,0.0239248025005576,0.965436900380309,0.942687528583269,0.00613630545116953,0,0.00538017469718538,296633,0,0,13.045045045045,13.8461538461538,3,9,24,18,109,13
432451,cg26658471,chr20,25677673,-,0.0398803179308459,0.0520163092414682,-0.0121359913106223,-0.314177009063061,1.10986383596147e-5,0.0614817226292883,0.0222289809214566,0.00839134985919997,0.0692170879179165,0.0409453547730001,0.00692312888431996,0,0.00262837006736043,257478,0,0,13.1981981981982,16.6923076923077,4,12,21,21,110,13
432465,cg06623259,chr20,25990680,-,0.781934380567647,0.853263210107985,-0.0713288295403379,-0.124419612124101,8.20663562795018e-6,0.878798460348713,0.637406816111515,0.0590601005232027,0.880524236948448,0.799141597181648,0.0275858340454583,0,0.00215712229545896,137633,0,0,15.8018018018018,14.3076923076923,4,11,31,17,110,13
432585,cg12576082,chr20,30102058,+,0.041463780999517,0.0620390409713741,-0.0205752599718571,-0.485221520792738,5.24899589575599e-6,0.0862887682329727,0.0184887507692647,0.0136889564091592,0.0801875764312838,0.0419355014901012,0.0120880380351697,0,0.00158022071240913,193410,0,0,12.2072072072072,14.1538461538462,2,8,20,21,107,13
432588,cg24010885,chr20,30102097,+,0.0232228263698929,0.0365681053443871,-0.0133452789744942,-0.487167373198584,9.03096190054064e-6,0.063960108248052,0.0135069945295161,0.00958411351971458,0.058211732478111,0.0213668335192555,0.0116668924679754,0,0.00229111444557435,246418,0,0,9.24324324324324,9.23076923076923,3,7,17,12,103,13
432589,cg26833395,chr20,30102102,+,0.0249592118412687,0.0320549830146359,-0.00709577117336713,-0.266604093279919,8.3496042265128e-5,0.0445601765097458,0.0162178348378952,0.00607892261973421,0.0408499856363426,0.0257515436320804,0.00388959306870258,0,0.0103528214645804,313250,0,0,8.36936936936937,9.76923076923077,2,5,14,16,101,13
432612,cg26038708,chr20,30160787,-,0.176761687616341,0.226184464342503,-0.0494227767261623,-0.338715540540403,7.01350352636331e-5,0.383620981241276,0.104586575674811,0.0367553078374632,0.302647176633367,0.118887527354048,0.0504878836808411,0,0.00925186972985887,81117,0,0,10.9369369369369,11.7692307692308,3,8,21,17,109,13
432752,cg27475076,chr20,30458103,+,0.0559214248588537,0.0728380631807496,-0.0169166383218958,-0.329546396610029,1.66334654309189e-7,0.0846420409716753,0.0383185479125358,0.00927148995387514,0.0958585518308479,0.0568163937066711,0.00951125371535645,0,1.24639362945898e-4,218103,0,0,12.5945945945946,13.9230769230769,5,6,25,22,111,13
432756,cg19705764,chr20,30458626,+,0.0896646236331995,0.115442543768189,-0.0257779201349894,-0.331873310262895,1.81845479035893e-5,0.173362222297937,0.0590228432241305,0.0191453472243354,0.139762237269575,0.0883085086266199,0.0179599071661363,0,0.0037090071243031,164172,0,0,10.4144144144144,12,4,7,18,16,110,13
432757,cg09044785,chr20,30458634,+,0.0678660641609102,0.0850919093374979,-0.0172258451765877,-0.288327892870926,5.03156651096247e-5,0.131052734880647,0.0481068585256314,0.0126075460163424,0.111544350243396,0.0564574673142194,0.0161496147571291,0,0.00740379241283742,215892,0,0,12.5945945945946,13,2,7,25,18,105,13
432770,cg09766327,chr20,30537200,-,0.712354944022084,0.780238739141596,-0.0678837951195125,-0.129580662608808,8.90352263692412e-5,0.82617245365542,0.585017697441282,0.0607015382515844,0.824845098189271,0.728947992468508,0.0246247212454648,0,0.0108052528965329,132562,0,0,11.1531531531532,12.0769230769231,5,7,20,17,111,13
432930,cg10812811,chr20,31070849,+,0.0516164190535578,0.0640913978272398,-0.012474978773682,-0.265991212158798,2.97559805139926e-5,0.0855629103807636,0.0374251060193432,0.0087372356835593,0.079020291105988,0.0475937525319068,0.0107662308035028,0,0.00520214718100959,254304,0,0,13.7387387387387,15,3,10,25,24,109,13
432950,cg00303672,chr20,31171386,+,0.0295158216979086,0.0424990174097093,-0.0129831957118006,-0.40986001294074,5.36135742495278e-5,0.0714485425256531,0.0147111695308466,0.0110774855738722,0.0587978716693399,0.0327330212070668,0.00890453938770936,0,0.00772025211494046,249721,0,0,7.09009009009009,10.4615384615385,1,6,13,15,92,13
432952,cg11032070,chr20,31172387,+,0.0428170530647428,0.0575479098982462,-0.0147308568335034,-0.354907321270311,6.17907549279118e-5,0.0826144117922266,0.0233383640179966,0.0124152370445047,0.0710270145014545,0.0452475352009069,0.00848203573692456,0,0.00851033786096914,234865,0,0,13.8018018018018,12.8461538461538,5,7,23,20,111,13
432982,cg17721173,chr20,31350173,-,0.0281377967007281,0.036234007524522,-0.00809621082379389,-0.277732920988819,1.27826400376313e-5,0.0741819698491083,0.0181481339439016,0.00693570575871179,0.0406656558364098,0.0294422998316491,0.00318847683057611,0,0.00291239103073334,300534,0,0,10.2972972972973,11.2307692307692,2,7,18,15,109,13
433115,cg21905229,chr20,32031732,-,0.0434599049114183,0.0545978983002663,-0.011137993388848,-0.273029955964274,1.18574731968959e-4,0.0685085493554176,0.0254187435108289,0.00892003156196505,0.0710564160212201,0.0406616333522801,0.00926837267095858,0,0.0129682102962167,266947,0,0,10.3243243243243,10.7692307692308,4,6,19,15,109,13
433151,cg27431396,chr20,32250213,+,0.872048474459147,0.908178952042326,-0.0361304775831786,-0.0579174169832242,9.93203930113426e-7,0.917744443598115,0.679611559843582,0.0308384232850309,0.928665895944516,0.883671466672836,0.0139714812346108,0,4.85925291823143e-4,233234,0,0,14.1981981981982,14.3846153846154,6,10,25,23,111,13
433234,cg02435593,chr20,32399369,+,0.328546717937537,0.373792756920182,-0.045246038982645,-0.180972551691362,8.01216186513238e-6,0.43794391172333,0.270819684330894,0.0305740788696335,0.405054507614436,0.321175689840126,0.0254627498232574,0,0.00211709539539658,92744,0,0,14.5855855855856,17.3846153846154,4,10,25,27,110,13
433375,cg19945957,chr20,33264901,-,0.217232625383221,0.285836305239957,-0.0686036798567362,-0.380629124285202,1.84513443757701e-6,0.363418205020642,0.127186033141226,0.0438569202599171,0.337604575462426,0.207856603827838,0.0383481617294983,0,7.5289790413514e-4,45207,0,0,10.6036036036036,10.6923076923077,3,5,18,17,109,13
433496,cg13668652,chr20,33680648,-,0.0186756604547787,0.02536908258369,-0.00669342212891126,-0.30266208374468,1.59136182157414e-6,0.0331928427116114,0.012085161493768,0.00418724227527754,0.0327639357382035,0.0184035725433924,0.00436763038782048,0,6.83752605768607e-4,318691,0,0,12.0540540540541,13.0769230769231,3,6,21,22,108,13
433611,cg17053871,chr20,34043114,-,0.0338955817803055,0.0450406304232139,-0.0111450486429085,-0.326421258885013,4.53677922867814e-5,0.0586566148940705,0.0208665370994467,0.00913477327407903,0.054189596450011,0.0337735887468212,0.00601917332160108,0,0.00690372041019527,266866,0,0,12.1351351351351,13.3076923076923,4,8,20,17,110,13
433617,cg04070427,chr20,34099511,-,0.893892031162669,0.924949725876652,-0.0310576947139823,-0.0487383357675524,8.20869854039193e-5,0.934457240335828,0.692305860973328,0.036527926869527,0.940848693063303,0.901254862790202,0.0128568965563933,0,0.0102357789214934,253951,0,0,15.5495495495495,15.4615384615385,5,11,30,20,111,13
433666,cg09575314,chr20,34220833,-,0.917875415523095,0.939112699891972,-0.0212372843688767,-0.032648296647205,1.51384567056489e-6,0.955801439903764,0.846574949405741,0.0163741409574489,0.952027635610613,0.917231095574866,0.0117098470523892,0,6.60501835963624e-4,299902,0,0,11.3243243243243,11.0769230769231,4,7,21,15,105,13
